2,2017-07-26,paper,Applied Predictive Modeling - Springer
2,2017-09-07,paper,Saliency Detection via Graph-Based Manifold Ranking
3,2017-09-07,paper,Reachability Map of Dual-arm Robot
72,2017-07-15,paper,Comparison of fuzzy numbers using a fuzzy distance measure
2,2017-07-15,paper,Hertz's Miscellaneous Papers
2,2017-08-16,paper,Noninteracting Particles
2,2017-08-16,paper,"4-AMINO-BUTANOIC-ACID DERIVATIVES, PREPARATION AND USE"
2,2017-07-26,paper,Multidimensional Scaling in R: SMACOF
2,2017-07-26,paper,Signal Processing for Neural Spike Trains
2,2017-07-20,paper,A New Spectral Method on Triangles
2,2017-07-20,paper,SST: Single-Stream Temporal Action Proposals
2,2017-09-12,paper,S43 Spectral Moments Calculation
2,2017-09-12,paper,Sustainable Community Planning and Development
2,2017-08-27,paper,End-to-End Simulation of 5G mmWave Networks
2,2017-08-27,paper,High-strength wood-based materials
2,2017-09-07,paper,A Vision Based Position System for Robot Picking
7,2017-09-07,paper,A Neural Algorithm of Artistic Style
2,2017-08-18,paper,Solidification of high-speed tool steels
2,2017-08-18,paper,Exponential Splines of Complex Order
4,2017-09-11,paper,Development of advanced materials by the OCC process
4,2017-09-11,paper,The American Occupational Structure.
2,2017-09-11,paper,英语论文写作
3,2017-09-12,paper,Mechanism Design for the Energy Market
6,2017-09-12,paper,Navier-Stokes equations
3,2017-09-12,paper,MiRNA biomarkers of lung disease
4,2017-07-18,paper,A review of optical NDT technologies
2,2017-07-18,paper,Internal Labor Markets and Manpower Analysis.
2,2017-07-19,paper,Tariff Dispersion and Trade Negotiations
2,2017-07-19,paper,How two matrices can be comparedΦ
2,2017-08-31,paper,The Institute of Photonic Sciences (ICFO)
10,2017-08-31,paper,SystemVerilog for Design Second Edition
2,2017-07-23,paper,smacof: SMACOF for Multidimensional Scaling
2,2017-07-23,paper,Beyond Brand Equity
2,2017-07-23,paper,Brachial Plexus Injury in Adults
2,2017-07-26,paper,Diffusion of macromolecules in confined environments
8,2017-07-26,paper,Applied Predictive Modeling
2,2017-07-22,paper,Nanostructured Carbide-Derived Carbon
3,2017-07-22,paper,Rotary transformers for electrical machines
2,2017-07-16,paper,The Science of Scientific Writing
2,2017-07-16,paper,China hopes Shanghai FTZ enlivens economy
8,2017-07-19,paper,Adaptive filter theory =
2,2017-07-19,paper,Optical assessment of phytoplankton nutrient depletion
2,2017-08-22,paper,Oxidative modifications to cellular components in plants.
2,2017-08-22,paper,介形虫秘史
2,2017-09-01,paper,The Supply Chain-Finance Link
2,2017-09-01,paper,Gender differences in work-family conflict.
2,2017-09-08,paper,CO2 Reforming of CH4
2,2017-09-08,paper,Wind-Tunnel Studies of Tensioned Membrane Structures
2,2017-08-14,paper,The EM algorithm and extensions
4,2017-08-14,paper,Stabilized FEM for Some Optimal Design Problem
2,2017-09-02,paper,Handbook of optical constants of solids
2,2017-09-02,paper,Dissolution at porous interfaces
2,2017-09-13,paper,A behavioral theory of the firm.
2,2017-09-13,paper,On some nonlinear problems of diffusion
2,2017-08-12,paper,Path tracking control of tracked vehicles
3,2017-08-12,paper,Geotechnical Properties of Aquabeads
2,2017-08-23,paper,PATHOLOGY OF THE CEREBRAL BLOOD VESSELS.
3,2017-08-23,paper,16th Computer Vision Winter Workshop
2,2017-09-08,paper,High performance loop filter for HEVC
2,2017-09-08,paper,Data Science: Nature and Pitfalls
2,2017-09-08,paper,Temporal data analytics
2,2017-09-08,paper,Coverless Image Steganography Without Embedding
2,2017-08-19,paper,iVR for the geosciences
2,2017-08-19,paper,Cardinal exponential splines: part I
2,2017-08-19,paper,Cities: Reimagining the Urban
3,2017-09-12,paper,On security indices for state estimators in power networks
2,2017-08-25,paper,A Quaternion-based Geodetic Datum Transformation Algorithm
3,2017-07-29,paper,Community Detection Based on an Improved Genetic Algorithm
2,2017-08-16,paper,A study of the differential scheme for composite materials
2,2017-08-07,paper,Extracting Cu diffusion parameters in polycrystalline CdTe
4,2017-07-27,paper,Morphology of Sulfide Formed in the Fe-Cr-S Ternary Alloys
2,2017-09-06,paper,Generic fixed point free action of arbitrary finite groups
3,2017-09-13,paper,Free Vibration of a Rotating Ring on an Elastic Foundation
2,2017-08-08,paper,A Primitive Operator for Similarity Joins in Data Cleaning
2,2017-07-31,paper,Real-Time Human Motion Capture with Multiple Depth Cameras
2,2017-08-17,paper,A study of the differential scheme for composite materials
2,2017-08-01,paper,Joining of silicon nitride with a titanium foil interlayer
2,2017-08-12,paper,A simple black box model for erbium-doped fiber amplifiers
2,2017-09-05,paper,Bond operator method of dimerized ferrimagnetic spin chain
2,2017-08-24,paper,The free vibration analysis of submerged cantilever plates
4,2017-09-08,paper,Dose uniformity of fine powders in ultrasonic microfeeding
2,2017-09-03,paper,MECHANICAL NANORESONATOR FOR EXTREMELY BROADBAND RESONANCE
2,2017-08-03,paper,The Highly Selective Wet Etching Process of SiO2 to TiSi x
2,2017-07-15,paper,Integrated Molecular Imaging and Therapy for Breast Cancer
2,2017-07-17,paper,Effect of electric field on nucleation in undercooled melt
2,2017-08-21,paper,Interfacial tuning for the nucleation of liquid AlCu alloy
2,2017-07-24,paper,Conditional Image Synthesis With Auxiliary Classifier GANs
2,2017-08-02,paper,A large planar 39-GHz antenna array of waveguide-fed horns
2,2017-09-11,paper,Feed forward active noise control simulation using LabVIEW
4,2017-08-24,paper,Empirical Analysis of Data Breach Litigation
2,2017-08-24,paper,Watermarking schemes evaluation
2,2017-09-08,paper,Deep Networks for Image Super-Resolution with Sparse Prior
7,2017-08-07,paper,A Pixel-Based Framework for Blind Image Quality Assessment
2,2017-08-26,paper,Ranking Researchers Through Collaboration Pattern Analysis
2,2017-07-14,paper,The emerging JBIG2 standard
2,2017-07-14,paper,Active droplet generation in microfluidics
2,2017-08-19,paper,An algorithm for the computation of the exponential spline
2,2017-08-30,paper,Innover ou disparaître
2,2017-08-30,paper,Phase retrieval via reweighted Wirtinger flow
2,2017-09-07,paper,Origin of morphotropic phase boundaries in ferroelectrics
2,2017-08-12,paper,Classifying Microarray Data Using Support Vector Machines
2,2017-08-14,paper,High power 1540 nm fibre lasers for surgical applications
2,2017-07-16,paper,A comparison of fuzzy and nonparametric linear regression
2,2017-07-30,paper,Review of magnesium alloys and their forming technologies
6,2017-08-25,paper,Imaging for High-Throughput Phenotyping in Energy Sorghum
2,2017-09-02,paper,Photoswitched cell adhesion on surfaces with RGD peptides
2,2017-08-22,paper,Thermoelectric properties and microstructure of Mg 3 Sb 2
2,2017-08-16,paper,A Deep Learning Prediction Process Accelerator Based FPGA
2,2017-08-04,paper,Gradient-based fast decision for intra prediction in HEVC
4,2017-08-12,paper,A FPGA CORE GENERATOR FOR EMBEDDED CLASSIFICATION SYSTEMS
3,2017-08-24,paper,Novel efficient fluorophores synthesized from citric acid
2,2017-07-19,paper,A Joint Spatial-Temporal 3D Video Stabilization Algorithm
2,2017-08-17,paper,An efficient algorithm for local distance metric learning
2,2017-07-18,paper,Deep Fisher Networks for Large-Scale Image Classification
2,2017-07-17,paper,Nanoparticle biointerfacing by platelet membrane cloaking
6,2017-07-29,paper,Linear Fuzzy Regression Using Trapezoidal Fuzzy Intervals
5,2017-08-16,paper,Superpixel segmentation using multiple SAR image products
2,2017-09-04,paper,Passively biased fiber-optic gyroscope and current sensor
2,2017-09-13,paper,Immunochemical Methods for Higher Plant Nitrate Reductase
2,2017-07-16,paper,BULLETIN OF THE BELGIAN MATHEMATICAL SOCIETY SIMON STEVIN
2,2017-09-05,paper,Characterization of apoptosis in a motor neuron cell line
2,2017-09-03,paper,Nanomechanical resonators based on nanotubes and graphene
3,2017-08-01,paper,Fast parallel QR decomposition of block-Toeplitz matrices
2,2017-09-10,paper,Accelerated DOT reconstruction using multiple sub-volumes
2,2017-08-21,paper,Bridging mesoporous carbon particles with carbon nanotubes
2,2017-09-06,paper,International Journal of Computational Vision and Robotics
2,2017-08-08,paper,The strength of strong ties in the creation of innovation
2,2017-09-05,paper,3D printing of free standing liquid metal microstructures
2,2017-07-27,paper,Kinematics and dynamics of a robotic manipulator in Maple
2,2017-08-02,paper,Implementation of bayer image interpolation based on FPGA
7,2017-08-20,paper,Concepts in Magnetic Resonance Part A
2,2017-08-20,paper,Figure of merit for thermoelectrics
2,2017-09-02,paper,International Journal of Information and Computer Science
2,2017-08-04,paper,Image Super-Resolution Using Deep Convolutional Networks.
2,2017-08-01,paper,A DCT Statistics-Based Blind Image Quality Index
2,2017-08-01,paper,上海租界问题
2,2017-07-25,paper,In vivo pentamodal tomographic imaging for small animals
2,2017-08-22,paper,Sensorless control of Permanent Magnet Synchronous Motor
2,2017-07-27,paper,Higher order log-monotonicity of combinatorial sequences
2,2017-08-04,paper,3D printed RF passive components by liquid metal filling
2,2017-08-28,paper,Graphene Photonic Devices for Terahertz and Mid-Infrared
9,2017-08-10,paper,Pass-join: a partition-based method for similarity joins
2,2017-09-04,paper,Zirconates as New Materials for Thermal Barrier Coatings
2,2017-07-24,paper,Ab initio study of group V elements in amorphous silicon
2,2017-07-22,paper,Markov Process Based Retrieval for Encrypted JPEG Images
2,2017-08-02,paper,Modeling of power diode reverse recovery characteristics
4,2017-09-03,paper,The Finite Volume Method in Computational Fluid Dynamics
2,2017-08-23,paper,A Genetic Algorithm for Reverse Logistics Network Design
2,2017-09-08,paper,Role of scaffold mean pore size in meniscus regeneration
14,2017-07-24,paper,Ab initio study of charged states of H in amorphous SiO2
2,2017-07-14,paper,Tracing Value-Added and Double Counting in Gross Exports
2,2017-08-03,paper,Real-Time Tracking of Non-Rigid Objects Using Mean Shift
2,2017-08-07,paper,Solidification of Iron and Steel on Single-crystal Oxide
2,2017-09-06,paper,Advanced Control in Marine Mechatronic Systems: A Survey
2,2017-08-18,paper,Behavioural Decision Theory
2,2017-08-18,paper,QUANTIZATION EFFECTS IN DIGITAL FILTERS
2,2017-09-06,paper,The thermochemistry library ChemApp and its applications
2,2017-08-25,paper,Placental transport and in vitro  effects of Bisphenol A
3,2017-08-21,paper,Stability of Dynamical Systems
4,2017-08-21,paper,Radical polymerization in disperse systems
2,2017-09-07,paper,Graphite Classification and Inspection of Gray Cast Iron
2,2017-08-25,paper,Unsaturated soils: Compacted versus reconstituted states
2,2017-08-23,paper,Model Reduction and Approximation: Theory and Algorithms
3,2017-07-25,paper,Wetting: Static and Dynamics
2,2017-07-25,paper,CO 2 Conversion and Utilization: An Overview
2,2017-09-13,paper,Structure and construction of fuzzy subgroups of a group
2,2017-09-09,paper,Absorption of CO2 in bubble column reaction with alcalis
3,2017-08-13,paper,Duplicate publications in the otolaryngology literature.
4,2017-07-18,paper,Business and society : ethics and stakeholder management
3,2017-09-03,paper,A tunable carbon nanotube electromechanical oscillator.
2,2017-09-12,paper,Inter-mode breather solitons in optical microresonators
5,2017-09-03,paper,A Data-Driven Approach for Real-Time Clothes Simulation
2,2017-09-02,paper,Automated Construction of Robotic Manipulation Programs
2,2017-07-17,paper,An adaptive query execution system for data integration
2,2017-07-20,paper,Book review: Principles of Computational Fluid Dynamics
5,2017-07-16,paper,Breast Tumor Segmentation with Prior Knowledge Learning
2,2017-07-17,paper,A frequency autonomous retrodirective array transponder
3,2017-08-14,paper,Generalized image matching by the method of differences
2,2017-09-03,paper,Sphericity error evaluation using the genetic algorithm
2,2017-09-07,paper,APPLICATION OF VLF EM TO THE LOCATION FORECASTING OF ORE
2,2017-08-31,paper,An Improved Method of Angle Detection on Digital Curves
2,2017-08-18,paper,Spline fitting numerous noisy data with discontinuities
2,2017-08-24,paper,Extracellular Electron Transfer Via Microbial Nanowires
2,2017-07-20,paper,Design and construction of Korean-spoken English corpus
4,2017-07-18,paper,Breast Tumor Segmentation with Prior Knowledge Learning
2,2017-09-05,paper,THE INCOHERENT ROLE OF BARGAINING POWER IN CONTRACT LAW
2,2017-07-26,paper,Wave propagation in a model of the arterial circulation
7,2017-08-19,paper,Linking Visual Cortical Development To Visual Perception
2,2017-08-12,paper,Exploring Strategies for Training Deep Neural Networks.
2,2017-09-04,paper,Consolidated Dynamic Pricing of Power System Regulation
2,2017-07-23,paper,Chapter III Bulk Properties : Composition and Structure
2,2017-09-08,paper,Crowd Density Estimation Using Wireless Sensor Networks
2,2017-09-09,paper,SELECTED PROBLEMS OF MARITIME LAW UNDER THE HAGUE RULES
2,2017-07-15,paper,Humanoid Robot Hand With SMA Actuators and Servo Motors
2,2017-07-19,paper,Interactive Simulator for Electric Engineering Training
2,2017-09-07,paper,Structure and assembly of scalable porous protein cages
2,2017-07-16,paper,Optimized Flexural Hinges for Compliant Micromechanisms
2,2017-08-23,paper,Proceedings of the 16th Computer Vision Winter Workshop
2,2017-07-17,paper,Kinetic Synthesis of Nanomaghemite Mediated by Arsenate
2,2017-08-20,paper,Non-contact ultrasonic guided wave inspections of rails
2,2017-08-23,paper,A Contribution to the Mathematical Theory of Epidemics.
2,2017-07-21,paper,Canadian Journal of Electrical and Computer Engineering
4,2017-08-09,paper,Machine Learning Techniques in Cognitive Radio Networks
3,2017-09-05,paper,A Data-Driven Approach for Real-Time Clothes Simulation
2,2017-09-06,paper,THE INCOHERENT ROLE OF BARGAINING POWER IN CONTRACT LAW
3,2017-07-16,paper,Skeletal Representations and Applications
2,2017-07-16,paper,Recursive interlocking puzzles
2,2017-09-13,paper,Optimal recursive estimation with uncertain observation
2,2017-08-15,paper,Pricing method for cross-zone electricity trading curve
3,2017-08-26,paper,A Production-Collaboration Model for Manufacturing Grid
2,2017-08-22,paper,An algorithm for computing smoothing splines in tension
2,2017-08-22,paper,Multi-Agent Machine Learning: A Reinforcement Approach
2,2017-08-08,paper,Simulation on Thermal Barrier Coatings Failure by CMAS
2,2017-08-24,paper,Predictive remapping of attention across eye movements
2,2017-07-25,paper,Immersive virtual training for substation electricians
2,2017-09-08,paper,Saliency Optimization from Robust Background Detection
2,2017-08-31,paper,Crucial Role of miR-433 in Regulating Cardiac Fibrosis
2,2017-08-26,paper,Bifurcation analysis and the Conley index in mechanics
2,2017-09-10,paper,Thermodynamic evaluation of the BaO-CaO-YO 1.5  system
3,2017-07-19,paper,Turbulence in porous media : modeling and applications
2,2017-08-15,paper,Low-damage surface processing by gas cluster ion beams
2,2017-07-19,paper,Analog preamplifier measurement for a microphone array
2,2017-09-01,paper,Magnetic Characterization Techniques for Nanomaterials
2,2017-08-28,paper,Distributed solution for the economic dispatch problem
19,2017-09-07,paper,Raman spectroscopy of silicate glasses and their melts
2,2017-08-18,paper,3D printed microfluidic devices: enablers and barriers
2,2017-08-24,paper,Engineering Mathematics with Examples and Applications
2,2017-09-12,paper,Creeping flow of micropolar fluid past a porous sphere
2,2017-07-23,paper,Multipath communications using a phase-conjugate array
2,2017-07-31,paper,Hard X-ray nanotomography of catalytic solids at work.
2,2017-09-06,paper,Reaction Network of Layer-to-Tunnel Transition of MnO2
2,2017-07-15,paper,Ensemble Classifiers for Steganalysis of Digital Media
2,2017-08-26,paper,The structure of MgO-SiO2 glasses at elevated pressure
2,2017-07-26,paper,A review of motivational climate in physical activity.
2,2017-07-18,paper,Real-time imaging of Pt3Fe nanorod growth in solution.
2,2017-09-06,paper,Thermodynamic evaluation of the BaO-CaO-YO 1.5  system
2,2017-09-08,paper,Thermodynamic evaluation of the BaO-CaO-YO 1.5  system
2,2017-09-13,paper,Creeping flow of micropolar fluid past a porous sphere
2,2017-09-11,paper,Durkheim's sociology of religion : themes and theories
3,2017-09-03,paper,Thermodynamic evaluation of the BaO-CaO-YO 1.5  system
2,2017-07-18,paper,GradientBased Learning Applied to Document Recognition
2,2017-07-19,paper,Simulation of Coupled Viscous and Porous Flow Problems
2,2017-09-04,paper,Luminescence of complicated thallium centres in CsI:Tl
2,2017-09-07,paper,Reaction Network of Layer-to-Tunnel Transition of MnO2
3,2017-07-24,paper,Lossless data hiding in JPEG bitstream
2,2017-07-24,paper,Oxidation catalyst preparation
2,2017-08-01,paper,Coke formation in the thermal cracking of hydrocarbons
2,2017-08-19,paper,A review of the development of Smart Grid technologies
2,2017-09-02,paper,Variational sphere set approximation for solid objects
2,2017-09-05,paper,"Interfacial tensions in Zn, Zn-Sn and Zn-Sn-Pb systems"
2,2017-07-31,paper,Deep neural decision forests
4,2017-07-31,paper,The Measurement of Technical Efficiency
2,2017-08-09,paper,Statistical models for business continuity management
2,2017-07-20,paper,Contractibility and the Design of Research Agreements
2,2017-08-28,paper,Data Fusion And Analysis Techniques Of Neuromarketing
2,2017-09-03,paper,Realtime facial animation with on-the-fly correctives
2,2017-09-04,paper,Why strategy is key for successful social media sales
2,2017-08-20,paper,Chaos in non-ideal mechanical systems with clearance.
2,2017-08-18,paper,In radiation curing in polymer science and technology
2,2017-08-08,paper,The impact of network embeddedness on research output
2,2017-09-10,paper,Absorption and Scattering of Light by Small Particles
2,2017-07-21,paper,Smart hot stamping of ultra-high strength steel parts
6,2017-09-11,paper,Design of omni-directional underwater robotic vehicle
2,2017-09-04,paper,Hierarchical Singular Value Decomposition of Tensors.
2,2017-07-30,paper,Detached Eddy Simulation of Massively Separated Flows
2,2017-08-19,paper,Mathematical models of skin permeability: an overview
2,2017-07-16,paper,Multi-objective fuzzy regression: a general framework
2,2017-09-11,paper,Diffusional Mass Transfer at Sediment-Water Interface
2,2017-08-23,paper,The Design Theory of Evanescent Mode Waveguide Filter
2,2017-07-28,paper,Ridge estimation of a semiparametric regression model
2,2017-08-30,paper,Warped Optical Flow for Inter-frame Image Enhancement
2,2017-09-12,paper,Deep Learning 3D Shape Surfaces Using Geometry Images
3,2017-07-15,paper,Rational synthesis of α-MnO2 single-crystal nanorods
2,2017-07-18,paper,"National Business Ethics Study: Monkey See, Monkey Do"
2,2017-08-30,paper,Low Rank Metric Learning with Manifold Regularization
2,2017-09-11,paper,Modelling and simulation of an underwater manipulator
4,2017-07-16,paper,Properties of certain fuzzy linear regression methods
2,2017-08-06,paper,Two Pile Driving Techniques: Top and Bottom Hammering
2,2017-08-25,paper,Scrubbing of gaseous nitrogen oxides in packed towers
2,2017-07-21,paper,Silicate glasses and melts : properties and structure
2,2017-09-07,paper,Layered object detection for multi-class segmentation
2,2017-08-22,paper,Mathematical models of skin permeability: an overview
2,2017-08-24,paper,Simulation of assembling cargo-hold spaceship pallets
2,2017-09-11,paper,A TG/MS and DTA study of the oxidation of pentlandite
2,2017-08-30,paper,Interfacial Structure of TaO/Si Filmand Photoactivity
3,2017-08-09,paper,...Raman investigation of order-disorder behavior ...
2,2017-07-18,paper,AMBER: Adapting multi-resolution background extractor
2,2017-07-30,paper,Detached eddy simulation of massively separated flows
2,2017-08-29,paper,Learning Hierarchical Features from Generative Models
2,2017-09-10,paper,Investigations and modelling of slurry bubble columns
2,2017-08-06,paper,Free Labor: PRODUCING CULTURE FOR THE DIGITAL ECONOMY
7,2017-09-08,paper,Automorphism Group of Direct Product of Finite Groups
2,2017-08-20,paper,A valuation model for corporate social responsibility
2,2017-08-13,paper,A MATLAB Toolbox for Axisymmetric Airship Hull Design
3,2017-07-22,paper,Green Energy and Technology
2,2017-07-22,paper,A motor relearning programme for stroke
6,2017-09-04,paper,Determination of the Yield Loci of a Zirconium Sheet.
2,2017-07-15,paper,健侧颈_7移位20年
2,2017-07-15,paper,Network-Forming Ni in Silicate-Glasses
2,2017-09-12,paper,Better Exploiting Motion for Better Action Recognition
5,2017-08-14,paper,High curie temperature ternary piezoelectric ceramics
2,2017-08-25,paper,Biological Adhesives
2,2017-08-25,paper,Hybrid buckling-restrained braced frames
2,2017-08-10,paper,Hydrofluoric and sulphuric acid leaching of tantalite
4,2017-09-10,paper,Peanut and peanut products: A food safety perspective
2,2017-09-12,paper,Multi-robot perimeter patrol in adversarial settings
2,2017-09-11,paper,A note on studentizing a test for heteroscedasticity
2,2017-08-19,paper,Fiber Optic Sensing for Telecommunication Satellites
2,2017-08-02,paper,APL-based flexibility analysis of manufacturing grid
4,2017-09-13,paper,Multidiscipline Modeling in Materials and Structures
2,2017-09-07,paper,TurboPixels: fast superpixels using geometric flows.
2,2017-08-28,paper,Blow-up of a Stable Stochastic Differential Equation
2,2017-07-25,paper,电机参数辨识
2,2017-07-25,paper,JANAF THERMOCHEMICAL TABLES Third Edition
2,2017-07-20,paper,Financial Contracting in Biotech Strategic Alliances
2,2017-08-26,paper,Tensor Discriminant Color Space for Face Recognition
